sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
44,no,no,3,-wh_no_gap,I know,that,the agent thought,the witness said,he knew,,the spy,assassinated,the politician,yesterday night.
44,yes,yes,3,+wh_gap,I know,who,the agent thought,the witness said,he knew,,the spy,assassinated,,yesterday night.
44,yes,no,3,+wh_no_gap,I know,who,the agent thought,the witness said,he knew,,the spy,assassinated,the politician,yesterday night.
44,no,yes,4,-wh_gap,I know,that,the agent thought,the witness said,he knew,the man noticed,the spy,assassinated,,yesterday night.
44,no,no,4,-wh_no_gap,I know,that,the agent thought,the witness said,he knew,the man noticed,the spy,assassinated,the politician,yesterday night.
44,yes,yes,4,+wh_gap,I know,who,the agent thought,the witness said,he knew,the man noticed,the spy,assassinated,,yesterday night.
44,yes,no,4,+wh_no_gap,I know,who,the agent thought,the witness said,he knew,the man noticed,the spy,assassinated,the politician,yesterday night.
45,no,yes,0,-wh_gap,You know,that,,,,,the firefighter,greeted,,on the sidewalk.
45,no,no,0,-wh_no_gap,You know,that,,,,,the firefighter,greeted,the teacher,on the sidewalk.
45,yes,yes,0,+wh_gap,You know,who,,,,,the firefighter,greeted,,on the sidewalk.
45,yes,no,0,+wh_no_gap,You know,who,,,,,the firefighter,greeted,the teacher,on the sidewalk.
45,no,yes,1,-wh_gap,You know,that,the woman reported,,,,the firefighter,greeted,,on the sidewalk.
45,no,no,1,-wh_no_gap,You know,that,the woman reported,,,,the firefighter,greeted,the teacher,on the sidewalk.
45,yes,yes,1,+wh_gap,You know,who,the woman reported,,,,the firefighter,greeted,,on the sidewalk.
45,yes,no,1,+wh_no_gap,You know,who,the woman reported,,,,the firefighter,greeted,the teacher,on the sidewalk.
45,no,yes,2,-wh_gap,You know,that,the woman reported,the neighbors believed,,,the firefighter,greeted,,on the sidewalk.
45,no,no,2,-wh_no_gap,You know,that,the woman reported,the neighbors believed,,,the firefighter,greeted,the teacher,on the sidewalk.
45,yes,yes,2,+wh_gap,You know,who,the woman reported,the neighbors believed,,,the firefighter,greeted,,on the sidewalk.
45,yes,no,2,+wh_no_gap,You know,who,the woman reported,the neighbors believed,,,the firefighter,greeted,the teacher,on the sidewalk.
45,no,yes,3,-wh_gap,You know,that,the woman reported,the neighbors believed,they knew,,the firefighter,greeted,,on the sidewalk.
45,no,no,3,-wh_no_gap,You know,that,the woman reported,the neighbors believed,they knew,,the firefighter,greeted,the teacher,on the sidewalk.
45,yes,yes,3,+wh_gap,You know,who,the woman reported,the neighbors believed,they knew,,the firefighter,greeted,,on the sidewalk.
45,yes,no,3,+wh_no_gap,You know,who,the woman reported,the neighbors believed,they knew,,the firefighter,greeted,the teacher,on the sidewalk.
45,no,yes,4,-wh_gap,You know,that,the woman reported,the neighbors believed,they knew,they saw,the firefighter,greeted,,on the sidewalk.
45,no,no,4,-wh_no_gap,You know,that,the woman reported,the neighbors believed,they knew,they saw,the firefighter,greeted,the teacher,on the sidewalk.
45,yes,yes,4,+wh_gap,You know,who,the woman reported,the neighbors believed,they knew,they saw,the firefighter,greeted,,on the sidewalk.
45,yes,no,4,+wh_no_gap,You know,who,the woman reported,the neighbors believed,they knew,they saw,the firefighter,greeted,the teacher,on the sidewalk.
46,no,yes,0,-wh_gap,He knows,that,,,,,the mayor,supported,,during the town meeting.
46,no,no,0,-wh_no_gap,He knows,that,,,,,the mayor,supported,the principal,during the town meeting.
46,yes,yes,0,+wh_gap,He knows,who,,,,,the mayor,supported,,during the town meeting.
46,yes,no,0,+wh_no_gap,He knows,who,,,,,the mayor,supported,the principal,during the town meeting.
46,no,yes,1,-wh_gap,He knows,that,the politician believed,,,,the mayor,supported,,during the town meeting.
46,no,no,1,-wh_no_gap,He knows,that,the politician believed,,,,the mayor,supported,the principal,during the town meeting.
46,yes,yes,1,+wh_gap,He knows,who,the politician believed,,,,the mayor,supported,,during the town meeting.
46,yes,no,1,+wh_no_gap,He knows,who,the politician believed,,,,the mayor,supported,the principal,during the town meeting.
46,no,yes,2,-wh_gap,He knows,that,the politician believed,the donors said,,,the mayor,supported,,during the town meeting.
46,no,no,2,-wh_no_gap,He knows,that,the politician believed,the donors said,,,the mayor,supported,the principal,during the town meeting.
46,yes,yes,2,+wh_gap,He knows,who,the politician believed,the donors said,,,the mayor,supported,,during the town meeting.
46,yes,no,2,+wh_no_gap,He knows,who,the politician believed,the donors said,,,the mayor,supported,the principal,during the town meeting.
46,no,yes,3,-wh_gap,He knows,that,the politician believed,the donors said,they knew,,the mayor,supported,,during the town meeting.
46,no,no,3,-wh_no_gap,He knows,that,the politician believed,the donors said,they knew,,the mayor,supported,the principal,during the town meeting.
46,yes,yes,3,+wh_gap,He knows,who,the politician believed,the donors said,they knew,,the mayor,supported,,during the town meeting.
46,yes,no,3,+wh_no_gap,He knows,who,the politician believed,the donors said,they knew,,the mayor,supported,the principal,during the town meeting.
46,no,yes,4,-wh_gap,He knows,that,the politician believed,the donors said,they knew,he noticed,the mayor,supported,,during the town meeting.
46,no,no,4,-wh_no_gap,He knows,that,the politician believed,the donors said,they knew,he noticed,the mayor,supported,the principal,during the town meeting.
46,yes,yes,4,+wh_gap,He knows,who,the politician believed,the donors said,they knew,he noticed,the mayor,supported,,during the town meeting.
46,yes,no,4,+wh_no_gap,He knows,who,the politician believed,the donors said,they knew,he noticed,the mayor,supported,the principal,during the town meeting.
47,no,yes,0,-wh_gap,She knows,that,,,,,the man,congratulated,,after the ceremony.
47,no,no,0,-wh_no_gap,She knows,that,,,,,the man,congratulated,the writer,after the ceremony.
47,yes,yes,0,+wh_gap,She knows,who,,,,,the man,congratulated,,after the ceremony.
47,yes,no,0,+wh_no_gap,She knows,who,,,,,the man,congratulated,the writer,after the ceremony.
47,no,yes,1,-wh_gap,She knows,that,the woman said,,,,the man,congratulated,,after the ceremony.
47,no,no,1,-wh_no_gap,She knows,that,the woman said,,,,the man,congratulated,the writer,after the ceremony.
47,yes,yes,1,+wh_gap,She knows,who,the woman said,,,,the man,congratulated,,after the ceremony.
47,yes,no,1,+wh_no_gap,She knows,who,the woman said,,,,the man,congratulated,the writer,after the ceremony.
47,no,yes,2,-wh_gap,She knows,that,the woman said,her friend believed,,,the man,congratulated,,after the ceremony.
47,no,no,2,-wh_no_gap,She knows,that,the woman said,her friend believed,,,the man,congratulated,the writer,after the ceremony.
47,yes,yes,2,+wh_gap,She knows,who,the woman said,her friend believed,,,the man,congratulated,,after the ceremony.
47,yes,no,2,+wh_no_gap,She knows,who,the woman said,her friend believed,,,the man,congratulated,the writer,after the ceremony.
47,no,yes,3,-wh_gap,She knows,that,the woman said,her friend believed,she knew,,the man,congratulated,,after the ceremony.
47,no,no,3,-wh_no_gap,She knows,that,the woman said,her friend believed,she knew,,the man,congratulated,the writer,after the ceremony.
47,yes,yes,3,+wh_gap,She knows,who,the woman said,her friend believed,she knew,,the man,congratulated,,after the ceremony.
47,yes,no,3,+wh_no_gap,She knows,who,the woman said,her friend believed,she knew,,the man,congratulated,the writer,after the ceremony.
47,no,yes,4,-wh_gap,She knows,that,the woman said,her friend believed,she knew,the man saw,the man,congratulated,,after the ceremony.
47,no,no,4,-wh_no_gap,She knows,that,the woman said,her friend believed,she knew,the man saw,the man,congratulated,the writer,after the ceremony.
47,yes,yes,4,+wh_gap,She knows,who,the woman said,her friend believed,she knew,the man saw,the man,congratulated,,after the ceremony.
47,yes,no,4,+wh_no_gap,She knows,who,the woman said,her friend believed,she knew,the man saw,the man,congratulated,the writer,after the ceremony.
48,no,yes,0,-wh_gap,I know,that,,,,,the hostess,introduced,,to the regular customer.
48,no,no,0,-wh_no_gap,I know,that,,,,,the hostess,introduced,her friend,to the regular customer.
48,yes,yes,0,+wh_gap,I know,who,,,,,the hostess,introduced,,to the regular customer.
48,yes,no,0,+wh_no_gap,I know,who,,,,,the hostess,introduced,her friend,to the regular customer.
48,no,yes,1,-wh_gap,I know,that,the heiress believed,,,,the hostess,introduced,,to the regular customer.
48,no,no,1,-wh_no_gap,I know,that,the heiress believed,,,,the hostess,introduced,her friend,to the regular customer.
48,yes,yes,1,+wh_gap,I know,who,the heiress believed,,,,the hostess,introduced,,to the regular customer.
48,yes,no,1,+wh_no_gap,I know,who,the heiress believed,,,,the hostess,introduced,her friend,to the regular customer.
48,no,yes,2,-wh_gap,I know,that,the heiress believed,her friend said,,,the hostess,introduced,,to the regular customer.
48,no,no,2,-wh_no_gap,I know,that,the heiress believed,her friend said,,,the hostess,introduced,her friend,to the regular customer.
48,yes,yes,2,+wh_gap,I know,who,the heiress believed,her friend said,,,the hostess,introduced,,to the regular customer.
48,yes,no,2,+wh_no_gap,I know,who,the heiress believed,her friend said,,,the hostess,introduced,her friend,to the regular customer.
48,no,yes,3,-wh_gap,I know,that,the heiress believed,her friend said,she knew,,the hostess,introduced,,to the regular customer.
48,no,no,3,-wh_no_gap,I know,that,the heiress believed,her friend said,she knew,,the hostess,introduced,her friend,to the regular customer.
48,yes,yes,3,+wh_gap,I know,who,the heiress believed,her friend said,she knew,,the hostess,introduced,,to the regular customer.
48,yes,no,3,+wh_no_gap,I know,who,the heiress believed,her friend said,she knew,,the hostess,introduced,her friend,to the regular customer.
48,no,yes,4,-wh_gap,I know,that,the heiress believed,her friend said,she knew,the man noticed,the hostess,introduced,,to the regular customer.
48,no,no,4,-wh_no_gap,I know,that,the heiress believed,her friend said,she knew,the man noticed,the hostess,introduced,her friend,to the regular customer.
48,yes,yes,4,+wh_gap,I know,who,the heiress believed,her friend said,she knew,the man noticed,the hostess,introduced,,to the regular customer.
48,yes,no,4,+wh_no_gap,I know,who,the heiress believed,her friend said,she knew,the man noticed,the hostess,introduced,her friend,to the regular customer.
49,no,yes,0,-wh_gap,You know,that,,,,,the young woman,waited for,,at the movie theater.
49,no,no,0,-wh_no_gap,You know,that,,,,,the young woman,waited for,her mother,at the movie theater.
49,yes,yes,0,+wh_gap,You know,who,,,,,the young woman,waited for,,at the movie theater.
49,yes,no,0,+wh_no_gap,You know,who,,,,,the young woman,waited for,her mother,at the movie theater.
49,no,yes,1,-wh_gap,You know,that,the man said,,,,the young woman,waited for,,at the movie theater.
49,no,no,1,-wh_no_gap,You know,that,the man said,,,,the young woman,waited for,her mother,at the movie theater.
49,yes,yes,1,+wh_gap,You know,who,the man said,,,,the young woman,waited for,,at the movie theater.
49,yes,no,1,+wh_no_gap,You know,who,the man said,,,,the young woman,waited for,her mother,at the movie theater.
49,no,yes,2,-wh_gap,You know,that,the man said,the attendant saw,,,the young woman,waited for,,at the movie theater.
49,no,no,2,-wh_no_gap,You know,that,the man said,the attendant saw,,,the young woman,waited for,her mother,at the movie theater.
49,yes,yes,2,+wh_gap,You know,who,the man said,the attendant saw,,,the young woman,waited for,,at the movie theater.
49,yes,no,2,+wh_no_gap,You know,who,the man said,the attendant saw,,,the young woman,waited for,her mother,at the movie theater.
49,no,yes,3,-wh_gap,You know,that,the man said,the attendant saw,her friend knew,,the young woman,waited for,,at the movie theater.
49,no,no,3,-wh_no_gap,You know,that,the man said,the attendant saw,her friend knew,,the young woman,waited for,her mother,at the movie theater.
49,yes,yes,3,+wh_gap,You know,who,the man said,the attendant saw,her friend knew,,the young woman,waited for,,at the movie theater.
49,yes,no,3,+wh_no_gap,You know,who,the man said,the attendant saw,her friend knew,,the young woman,waited for,her mother,at the movie theater.
49,no,yes,4,-wh_gap,You know,that,the man said,the attendant saw,her friend knew,his father saw,the young woman,waited for,,at the movie theater.
49,no,no,4,-wh_no_gap,You know,that,the man said,the attendant saw,her friend knew,his father saw,the young woman,waited for,her mother,at the movie theater.
49,yes,yes,4,+wh_gap,You know,who,the man said,the attendant saw,her friend knew,his father saw,the young woman,waited for,,at the movie theater.
49,yes,no,4,+wh_no_gap,You know,who,the man said,the attendant saw,her friend knew,his father saw,the young woman,waited for,her mother,at the movie theater.
5,no,yes,0,-wh_gap,The neighbors found out,that,,,,,the young woman,bought,,for her parents.
5,no,no,0,-wh_no_gap,The neighbors found out,that,,,,,the young woman,bought,a gift,for her parents.
5,yes,yes,0,+wh_gap,The neighbors found out,what,,,,,the young woman,bought,,for her parents.
5,yes,no,0,+wh_no_gap,The neighbors found out,what,,,,,the young woman,bought,a gift,for her parents.
5,no,yes,1,-wh_gap,The neighbors found out,that,her mother heard,,,,the young woman,bought,,for her parents.
5,no,no,1,-wh_no_gap,The neighbors found out,that,her mother heard,,,,the young woman,bought,a gift,for her parents.
5,yes,yes,1,+wh_gap,The neighbors found out,what,her mother heard,,,,the young woman,bought,,for her parents.
5,yes,no,1,+wh_no_gap,The neighbors found out,what,her mother heard,,,,the young woman,bought,a gift,for her parents.
5,no,yes,2,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,,,the young woman,bought,,for her parents.
5,no,no,2,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,,,the young woman,bought,a gift,for her parents.
5,yes,yes,2,+wh_gap,The neighbors found out,what,her mother heard,the newspaper reported,,,the young woman,bought,,for her parents.
5,yes,no,2,+wh_no_gap,The neighbors found out,what,her mother heard,the newspaper reported,,,the young woman,bought,a gift,for her parents.
5,no,yes,3,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,,the young woman,bought,,for her parents.
5,no,no,3,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,,the young woman,bought,a gift,for her parents.
5,yes,yes,3,+wh_gap,The neighbors found out,what,her mother heard,the newspaper reported,the mayor said,,the young woman,bought,,for her parents.
5,yes,no,3,+wh_no_gap,The neighbors found out,what,her mother heard,the newspaper reported,the mayor said,,the young woman,bought,a gift,for her parents.
5,no,yes,4,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,bought,,for her parents.
5,no,no,4,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,bought,a gift,for her parents.
5,yes,yes,4,+wh_gap,The neighbors found out,what,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,bought,,for her parents.
5,yes,no,4,+wh_no_gap,The neighbors found out,what,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,bought,a gift,for her parents.
50,no,yes,0,-wh_gap,He knows,that,,,,,the police,interrogated,,in the basement.
50,no,no,0,-wh_no_gap,He knows,that,,,,,the police,interrogated,the suspect,in the basement.
50,yes,yes,0,+wh_gap,He knows,who,,,,,the police,interrogated,,in the basement.
50,yes,no,0,+wh_no_gap,He knows,who,,,,,the police,interrogated,the suspect,in the basement.
50,no,yes,1,-wh_gap,He knows,that,the inspector believed,,,,the police,interrogated,,in the basement.
50,no,no,1,-wh_no_gap,He knows,that,the inspector believed,,,,the police,interrogated,the suspect,in the basement.
50,yes,yes,1,+wh_gap,He knows,who,the inspector believed,,,,the police,interrogated,,in the basement.
50,yes,no,1,+wh_no_gap,He knows,who,the inspector believed,,,,the police,interrogated,the suspect,in the basement.
50,no,yes,2,-wh_gap,He knows,that,the inspector believed,the man reported,,,the police,interrogated,,in the basement.
50,no,no,2,-wh_no_gap,He knows,that,the inspector believed,the man reported,,,the police,interrogated,the suspect,in the basement.
50,yes,yes,2,+wh_gap,He knows,who,the inspector believed,the man reported,,,the police,interrogated,,in the basement.
50,yes,no,2,+wh_no_gap,He knows,who,the inspector believed,the man reported,,,the police,interrogated,the suspect,in the basement.
50,no,yes,3,-wh_gap,He knows,that,the inspector believed,the man reported,he knew,,the police,interrogated,,in the basement.
50,no,no,3,-wh_no_gap,He knows,that,the inspector believed,the man reported,he knew,,the police,interrogated,the suspect,in the basement.
50,yes,yes,3,+wh_gap,He knows,who,the inspector believed,the man reported,he knew,,the police,interrogated,,in the basement.
50,yes,no,3,+wh_no_gap,He knows,who,the inspector believed,the man reported,he knew,,the police,interrogated,the suspect,in the basement.
50,no,yes,4,-wh_gap,He knows,that,the inspector believed,the man reported,he knew,he noticed,the police,interrogated,,in the basement.
50,no,no,4,-wh_no_gap,He knows,that,the inspector believed,the man reported,he knew,he noticed,the police,interrogated,the suspect,in the basement.
50,yes,yes,4,+wh_gap,He knows,who,the inspector believed,the man reported,he knew,he noticed,the police,interrogated,,in the basement.
50,yes,no,4,+wh_no_gap,He knows,who,the inspector believed,the man reported,he knew,he noticed,the police,interrogated,the suspect,in the basement.
51,no,yes,0,-wh_gap,She knows,that,,,,,the soldier,thanked,,in the mess hall.
51,no,no,0,-wh_no_gap,She knows,that,,,,,the soldier,thanked,the cook,in the mess hall.
51,yes,yes,0,+wh_gap,She knows,who,,,,,the soldier,thanked,,in the mess hall.
51,yes,no,0,+wh_no_gap,She knows,who,,,,,the soldier,thanked,the cook,in the mess hall.
51,no,yes,1,-wh_gap,She knows,that,the captain said,,,,the soldier,thanked,,in the mess hall.
51,no,no,1,-wh_no_gap,She knows,that,the captain said,,,,the soldier,thanked,the cook,in the mess hall.
51,yes,yes,1,+wh_gap,She knows,who,the captain said,,,,the soldier,thanked,,in the mess hall.
51,yes,no,1,+wh_no_gap,She knows,who,the captain said,,,,the soldier,thanked,the cook,in the mess hall.
51,no,yes,2,-wh_gap,She knows,that,the captain said,the pilot thought,,,the soldier,thanked,,in the mess hall.
51,no,no,2,-wh_no_gap,She knows,that,the captain said,the pilot thought,,,the soldier,thanked,the cook,in the mess hall.
51,yes,yes,2,+wh_gap,She knows,who,the captain said,the pilot thought,,,the soldier,thanked,,in the mess hall.
51,yes,no,2,+wh_no_gap,She knows,who,the captain said,the pilot thought,,,the soldier,thanked,the cook,in the mess hall.
51,no,yes,3,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,,the soldier,thanked,,in the mess hall.
51,no,no,3,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,,the soldier,thanked,the cook,in the mess hall.
51,yes,yes,3,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,,the soldier,thanked,,in the mess hall.
51,yes,no,3,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,,the soldier,thanked,the cook,in the mess hall.
51,no,yes,4,-wh_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,the soldier,thanked,,in the mess hall.
51,no,no,4,-wh_no_gap,She knows,that,the captain said,the pilot thought,he knew,the man saw,the soldier,thanked,the cook,in the mess hall.
51,yes,yes,4,+wh_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,the soldier,thanked,,in the mess hall.
51,yes,no,4,+wh_no_gap,She knows,who,the captain said,the pilot thought,he knew,the man saw,the soldier,thanked,the cook,in the mess hall.
52,no,yes,0,-wh_gap,They know,that,,,,,the lawyer,reassured,,last night.
52,no,no,0,-wh_no_gap,They know,that,,,,,the lawyer,reassured,his client,last night.
52,yes,yes,0,+wh_gap,They know,who,,,,,the lawyer,reassured,,last night.
52,yes,no,0,+wh_no_gap,They know,who,,,,,the lawyer,reassured,his client,last night.
52,no,yes,1,-wh_gap,They know,that,the man said,,,,the lawyer,reassured,,last night.
52,no,no,1,-wh_no_gap,They know,that,the man said,,,,the lawyer,reassured,his client,last night.
52,yes,yes,1,+wh_gap,They know,who,the man said,,,,the lawyer,reassured,,last night.
52,yes,no,1,+wh_no_gap,They know,who,the man said,,,,the lawyer,reassured,his client,last night.
52,no,yes,2,-wh_gap,They know,that,the man said,the neighbors thought,,,the lawyer,reassured,,last night.
52,no,no,2,-wh_no_gap,They know,that,the man said,the neighbors thought,,,the lawyer,reassured,his client,last night.
52,yes,yes,2,+wh_gap,They know,who,the man said,the neighbors thought,,,the lawyer,reassured,,last night.
52,yes,no,2,+wh_no_gap,They know,who,the man said,the neighbors thought,,,the lawyer,reassured,his client,last night.
52,no,yes,3,-wh_gap,They know,that,the man said,the neighbors thought,they knew,,the lawyer,reassured,,last night.
52,no,no,3,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,,the lawyer,reassured,his client,last night.
52,yes,yes,3,+wh_gap,They know,who,the man said,the neighbors thought,they knew,,the lawyer,reassured,,last night.
52,yes,no,3,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,,the lawyer,reassured,his client,last night.
52,no,yes,4,-wh_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,reassured,,last night.
52,no,no,4,-wh_no_gap,They know,that,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,reassured,his client,last night.
52,yes,yes,4,+wh_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,reassured,,last night.
52,yes,no,4,+wh_no_gap,They know,who,the man said,the neighbors thought,they knew,the woman noticed,the lawyer,reassured,his client,last night.
53,no,yes,0,-wh_gap,He reported,that,,,,,the pirate,abandoned,,on the sinking ship.
53,no,no,0,-wh_no_gap,He reported,that,,,,,the pirate,abandoned,his comrades,on the sinking ship.
53,yes,yes,0,+wh_gap,He reported,who,,,,,the pirate,abandoned,,on the sinking ship.
53,yes,no,0,+wh_no_gap,He reported,who,,,,,the pirate,abandoned,his comrades,on the sinking ship.
53,no,yes,1,-wh_gap,He reported,that,the sailor believed,,,,the pirate,abandoned,,on the sinking ship.
53,no,no,1,-wh_no_gap,He reported,that,the sailor believed,,,,the pirate,abandoned,his comrades,on the sinking ship.
53,yes,yes,1,+wh_gap,He reported,who,the sailor believed,,,,the pirate,abandoned,,on the sinking ship.
53,yes,no,1,+wh_no_gap,He reported,who,the sailor believed,,,,the pirate,abandoned,his comrades,on the sinking ship.
53,no,yes,2,-wh_gap,He reported,that,the sailor believed,the man believed,,,the pirate,abandoned,,on the sinking ship.
53,no,no,2,-wh_no_gap,He reported,that,the sailor believed,the man believed,,,the pirate,abandoned,his comrades,on the sinking ship.
53,yes,yes,2,+wh_gap,He reported,who,the sailor believed,the man believed,,,the pirate,abandoned,,on the sinking ship.
53,yes,no,2,+wh_no_gap,He reported,who,the sailor believed,the man believed,,,the pirate,abandoned,his comrades,on the sinking ship.
53,no,yes,3,-wh_gap,He reported,that,the sailor believed,the man believed,he knew,,the pirate,abandoned,,on the sinking ship.
53,no,no,3,-wh_no_gap,He reported,that,the sailor believed,the man believed,he knew,,the pirate,abandoned,his comrades,on the sinking ship.
53,yes,yes,3,+wh_gap,He reported,who,the sailor believed,the man believed,he knew,,the pirate,abandoned,,on the sinking ship.
53,yes,no,3,+wh_no_gap,He reported,who,the sailor believed,the man believed,he knew,,the pirate,abandoned,his comrades,on the sinking ship.
53,no,yes,4,-wh_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,the pirate,abandoned,,on the sinking ship.
53,no,no,4,-wh_no_gap,He reported,that,the sailor believed,the man believed,he knew,the man saw,the pirate,abandoned,his comrades,on the sinking ship.
53,yes,yes,4,+wh_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,the pirate,abandoned,,on the sinking ship.
53,yes,no,4,+wh_no_gap,He reported,who,the sailor believed,the man believed,he knew,the man saw,the pirate,abandoned,his comrades,on the sinking ship.
54,no,yes,0,-wh_gap,They reported,that,,,,,the boss,promoted,,last quarter.
54,no,no,0,-wh_no_gap,They reported,that,,,,,the boss,promoted,the accountant,last quarter.
54,yes,yes,0,+wh_gap,They reported,who,,,,,the boss,promoted,,last quarter.
54,yes,no,0,+wh_no_gap,They reported,who,,,,,the boss,promoted,the accountant,last quarter.
54,no,yes,1,-wh_gap,They reported,that,the man said,,,,the boss,promoted,,last quarter.
54,no,no,1,-wh_no_gap,They reported,that,the man said,,,,the boss,promoted,the accountant,last quarter.
54,yes,yes,1,+wh_gap,They reported,who,the man said,,,,the boss,promoted,,last quarter.
54,yes,no,1,+wh_no_gap,They reported,who,the man said,,,,the boss,promoted,the accountant,last quarter.
54,no,yes,2,-wh_gap,They reported,that,the man said,the old woman told him,,,the boss,promoted,,last quarter.
54,no,no,2,-wh_no_gap,They reported,that,the man said,the old woman told him,,,the boss,promoted,the accountant,last quarter.
54,yes,yes,2,+wh_gap,They reported,who,the man said,the old woman told him,,,the boss,promoted,,last quarter.
54,yes,no,2,+wh_no_gap,They reported,who,the man said,the old woman told him,,,the boss,promoted,the accountant,last quarter.
54,no,yes,3,-wh_gap,They reported,that,the man said,the old woman told him,she knew,,the boss,promoted,,last quarter.
54,no,no,3,-wh_no_gap,They reported,that,the man said,the old woman told him,she knew,,the boss,promoted,the accountant,last quarter.
54,yes,yes,3,+wh_gap,They reported,who,the man said,the old woman told him,she knew,,the boss,promoted,,last quarter.
54,yes,no,3,+wh_no_gap,They reported,who,the man said,the old woman told him,she knew,,the boss,promoted,the accountant,last quarter.
54,no,yes,4,-wh_gap,They reported,that,the man said,the old woman told him,she knew,he noticed,the boss,promoted,,last quarter.
54,no,no,4,-wh_no_gap,They reported,that,the man said,the old woman told him,she knew,he noticed,the boss,promoted,the accountant,last quarter.
54,yes,yes,4,+wh_gap,They reported,who,the man said,the old woman told him,she knew,he noticed,the boss,promoted,,last quarter.
54,yes,no,4,+wh_no_gap,They reported,who,the man said,the old woman told him,she knew,he noticed,the boss,promoted,the accountant,last quarter.
6,no,yes,0,-wh_gap,My friend knows,that,,,,,the successful architect,handed,,for her mother.
6,no,no,0,-wh_no_gap,My friend knows,that,,,,,the successful architect,handed,an award,for her mother.
6,yes,yes,0,+wh_gap,My friend knows,what,,,,,the successful architect,handed,,for her mother.
6,yes,no,0,+wh_no_gap,My friend knows,what,,,,,the successful architect,handed,an award,for her mother.
6,no,yes,1,-wh_gap,My friend knows,that,the judge thought,,,,the successful architect,handed,,for her mother.
6,no,no,1,-wh_no_gap,My friend knows,that,the judge thought,,,,the successful architect,handed,an award,for her mother.
6,yes,yes,1,+wh_gap,My friend knows,what,the judge thought,,,,the successful architect,handed,,for her mother.
6,yes,no,1,+wh_no_gap,My friend knows,what,the judge thought,,,,the successful architect,handed,an award,for her mother.
6,no,yes,2,-wh_gap,My friend knows,that,the judge thought,the cop said,,,the successful architect,handed,,for her mother.
6,no,no,2,-wh_no_gap,My friend knows,that,the judge thought,the cop said,,,the successful architect,handed,an award,for her mother.
6,yes,yes,2,+wh_gap,My friend knows,what,the judge thought,the cop said,,,the successful architect,handed,,for her mother.
6,yes,no,2,+wh_no_gap,My friend knows,what,the judge thought,the cop said,,,the successful architect,handed,an award,for her mother.
6,no,yes,3,-wh_gap,My friend knows,that,the judge thought,the cop said,the man testified,,the successful architect,handed,,for her mother.
6,no,no,3,-wh_no_gap,My friend knows,that,the judge thought,the cop said,the man testified,,the successful architect,handed,an award,for her mother.
6,yes,yes,3,+wh_gap,My friend knows,what,the judge thought,the cop said,the man testified,,the successful architect,handed,,for her mother.
6,yes,no,3,+wh_no_gap,My friend knows,what,the judge thought,the cop said,the man testified,,the successful architect,handed,an award,for her mother.
6,no,yes,4,-wh_gap,My friend knows,that,the judge thought,the cop said,the man testified,his friend reported,the successful architect,handed,,for her mother.
6,no,no,4,-wh_no_gap,My friend knows,that,the judge thought,the cop said,the man testified,his friend reported,the successful architect,handed,an award,for her mother.
6,yes,yes,4,+wh_gap,My friend knows,what,the judge thought,the cop said,the man testified,his friend reported,the successful architect,handed,,for her mother.
6,yes,no,4,+wh_no_gap,My friend knows,what,the judge thought,the cop said,the man testified,his friend reported,the successful architect,handed,an award,for her mother.
7,no,yes,0,-wh_gap,The commissioner discovered,that,,,,,the police detective,lent,,to the man.
7,no,no,0,-wh_no_gap,The commissioner discovered,that,,,,,the police detective,lent,some money,to the man.
7,yes,yes,0,+wh_gap,The commissioner discovered,what,,,,,the police detective,lent,,to the man.
7,yes,no,0,+wh_no_gap,The commissioner discovered,what,,,,,the police detective,lent,some money,to the man.
7,no,yes,1,-wh_gap,The commissioner discovered,that,the report stated,,,,the police detective,lent,,to the man.
7,no,no,1,-wh_no_gap,The commissioner discovered,that,the report stated,,,,the police detective,lent,some money,to the man.
7,yes,yes,1,+wh_gap,The commissioner discovered,what,the report stated,,,,the police detective,lent,,to the man.
