sentence_group,wh,gap,levels_of_embedding,condition,main_clause,complementiser,embedding_1,embedding_2,embedding_3,embedding_4,subject,verb,object,continuation
16,no,yes,2,-wh_gap,My friends all know,that,her friend knew,the delivery man believed,,,,will describe,her woes,to her friends.
16,no,no,2,-wh_no_gap,My friends all know,that,her friend knew,the delivery man believed,,,the single mother,will describe,her woes,to her friends.
16,yes,yes,2,+wh_gap,My friends all know,who,her friend knew,the delivery man believed,,,,will describe,her woes,to her friends.
16,yes,no,2,+wh_no_gap,My friends all know,who,her friend knew,the delivery man believed,,,the single mother,will describe,her woes,to her friends.
16,no,yes,3,-wh_gap,My friends all know,that,her friend knew,the delivery man believed,the cop said,,,will describe,her woes,to her friends.
16,no,no,3,-wh_no_gap,My friends all know,that,her friend knew,the delivery man believed,the cop said,,the single mother,will describe,her woes,to her friends.
16,yes,yes,3,+wh_gap,My friends all know,who,her friend knew,the delivery man believed,the cop said,,,will describe,her woes,to her friends.
16,yes,no,3,+wh_no_gap,My friends all know,who,her friend knew,the delivery man believed,the cop said,,the single mother,will describe,her woes,to her friends.
16,no,yes,4,-wh_gap,My friends all know,that,her friend knew,the delivery man believed,the cop said,his partner recalled,,will describe,her woes,to her friends.
16,no,no,4,-wh_no_gap,My friends all know,that,her friend knew,the delivery man believed,the cop said,his partner recalled,the single mother,will describe,her woes,to her friends.
16,yes,yes,4,+wh_gap,My friends all know,who,her friend knew,the delivery man believed,the cop said,his partner recalled,,will describe,her woes,to her friends.
16,yes,no,4,+wh_no_gap,My friends all know,who,her friend knew,the delivery man believed,the cop said,his partner recalled,the single mother,will describe,her woes,to her friends.
15,no,yes,0,-wh_gap,I know,that,,,,,,might find,a quarter,on the bus.
15,no,no,0,-wh_no_gap,I know,that,,,,,the elderly lady,might find,a quarter,on the bus.
15,yes,yes,0,+wh_gap,I know,who,,,,,,might find,a quarter,on the bus.
15,yes,no,0,+wh_no_gap,I know,who,,,,,the elderly lady,might find,a quarter,on the bus.
15,no,yes,1,-wh_gap,I know,that,their friend said,,,,,might find,a quarter,on the bus.
15,no,no,1,-wh_no_gap,I know,that,their friend said,,,,the elderly lady,might find,a quarter,on the bus.
15,yes,yes,1,+wh_gap,I know,who,their friend said,,,,,might find,a quarter,on the bus.
15,yes,no,1,+wh_no_gap,I know,who,their friend said,,,,the elderly lady,might find,a quarter,on the bus.
15,no,yes,2,-wh_gap,I know,that,their friend said,the secretary believed,,,,might find,a quarter,on the bus.
15,no,no,2,-wh_no_gap,I know,that,their friend said,the secretary believed,,,the elderly lady,might find,a quarter,on the bus.
15,yes,yes,2,+wh_gap,I know,who,their friend said,the secretary believed,,,,might find,a quarter,on the bus.
15,yes,no,2,+wh_no_gap,I know,who,their friend said,the secretary believed,,,the elderly lady,might find,a quarter,on the bus.
15,no,yes,3,-wh_gap,I know,that,their friend said,the secretary believed,the worker thinks,,,might find,a quarter,on the bus.
15,no,no,3,-wh_no_gap,I know,that,their friend said,the secretary believed,the worker thinks,,the elderly lady,might find,a quarter,on the bus.
15,yes,yes,3,+wh_gap,I know,who,their friend said,the secretary believed,the worker thinks,,,might find,a quarter,on the bus.
15,yes,no,3,+wh_no_gap,I know,who,their friend said,the secretary believed,the worker thinks,,the elderly lady,might find,a quarter,on the bus.
15,no,yes,4,-wh_gap,I know,that,their friend said,the secretary believed,the worker thinks,his boss reported,,might find,a quarter,on the bus.
15,no,no,4,-wh_no_gap,I know,that,their friend said,the secretary believed,the worker thinks,his boss reported,the elderly lady,might find,a quarter,on the bus.
15,yes,yes,4,+wh_gap,I know,who,their friend said,the secretary believed,the worker thinks,his boss reported,,might find,a quarter,on the bus.
15,yes,no,4,+wh_no_gap,I know,who,their friend said,the secretary believed,the worker thinks,his boss reported,the elderly lady,might find,a quarter,on the bus.
14,no,yes,0,-wh_gap,We all know,that,,,,,,will assemble,the bed,for his parents.
14,no,no,0,-wh_no_gap,We all know,that,,,,,the young professional,will assemble,the bed,for his parents.
14,yes,yes,0,+wh_gap,We all know,who,,,,,,will assemble,the bed,for his parents.
14,yes,no,0,+wh_no_gap,We all know,who,,,,,the young professional,will assemble,the bed,for his parents.
14,no,yes,1,-wh_gap,We all know,that,my neighbor said,,,,,will assemble,the bed,for his parents.
14,no,no,1,-wh_no_gap,We all know,that,my neighbor said,,,,the young professional,will assemble,the bed,for his parents.
14,yes,yes,1,+wh_gap,We all know,who,my neighbor said,,,,,will assemble,the bed,for his parents.
14,yes,no,1,+wh_no_gap,We all know,who,my neighbor said,,,,the young professional,will assemble,the bed,for his parents.
14,no,yes,2,-wh_gap,We all know,that,my neighbor said,her associate knew,,,,will assemble,the bed,for his parents.
14,no,no,2,-wh_no_gap,We all know,that,my neighbor said,her associate knew,,,the young professional,will assemble,the bed,for his parents.
14,yes,yes,2,+wh_gap,We all know,who,my neighbor said,her associate knew,,,,will assemble,the bed,for his parents.
14,yes,no,2,+wh_no_gap,We all know,who,my neighbor said,her associate knew,,,the young professional,will assemble,the bed,for his parents.
14,no,yes,3,-wh_gap,We all know,that,my neighbor said,her associate knew,a friend thinks,,,will assemble,the bed,for his parents.
14,no,no,3,-wh_no_gap,We all know,that,my neighbor said,her associate knew,a friend thinks,,the young professional,will assemble,the bed,for his parents.
14,yes,yes,3,+wh_gap,We all know,who,my neighbor said,her associate knew,a friend thinks,,,will assemble,the bed,for his parents.
14,yes,no,3,+wh_no_gap,We all know,who,my neighbor said,her associate knew,a friend thinks,,the young professional,will assemble,the bed,for his parents.
14,no,yes,4,-wh_gap,We all know,that,my neighbor said,her associate knew,a friend thinks,her sister believes,,will assemble,the bed,for his parents.
14,no,no,4,-wh_no_gap,We all know,that,my neighbor said,her associate knew,a friend thinks,her sister believes,the young professional,will assemble,the bed,for his parents.
14,yes,yes,4,+wh_gap,We all know,who,my neighbor said,her associate knew,a friend thinks,her sister believes,,will assemble,the bed,for his parents.
14,yes,no,4,+wh_no_gap,We all know,who,my neighbor said,her associate knew,a friend thinks,her sister believes,the young professional,will assemble,the bed,for his parents.
13,no,yes,0,-wh_gap,The novel revealed,that,,,,,,could say,something,to his donors.
13,no,no,0,-wh_no_gap,The novel revealed,that,,,,,the young politician,could say,something,to his donors.
13,yes,yes,0,+wh_gap,The novel revealed,who,,,,,,could say,something,to his donors.
13,yes,no,0,+wh_no_gap,The novel revealed,who,,,,,the young politician,could say,something,to his donors.
13,no,yes,1,-wh_gap,The novel revealed,that,our friend thought,,,,,could say,something,to his donors.
13,no,no,1,-wh_no_gap,The novel revealed,that,our friend thought,,,,the young politician,could say,something,to his donors.
13,yes,yes,1,+wh_gap,The novel revealed,who,our friend thought,,,,,could say,something,to his donors.
13,yes,no,1,+wh_no_gap,The novel revealed,who,our friend thought,,,,the young politician,could say,something,to his donors.
13,no,yes,2,-wh_gap,The novel revealed,that,our friend thought,the reporter knows,,,,could say,something,to his donors.
13,no,no,2,-wh_no_gap,The novel revealed,that,our friend thought,the reporter knows,,,the young politician,could say,something,to his donors.
13,yes,yes,2,+wh_gap,The novel revealed,who,our friend thought,the reporter knows,,,,could say,something,to his donors.
13,yes,no,2,+wh_no_gap,The novel revealed,who,our friend thought,the reporter knows,,,the young politician,could say,something,to his donors.
13,no,yes,3,-wh_gap,The novel revealed,that,our friend thought,the reporter knows,her contact said,,,could say,something,to his donors.
13,no,no,3,-wh_no_gap,The novel revealed,that,our friend thought,the reporter knows,her contact said,,the young politician,could say,something,to his donors.
13,yes,yes,3,+wh_gap,The novel revealed,who,our friend thought,the reporter knows,her contact said,,,could say,something,to his donors.
13,yes,no,3,+wh_no_gap,The novel revealed,who,our friend thought,the reporter knows,her contact said,,the young politician,could say,something,to his donors.
13,no,yes,4,-wh_gap,The novel revealed,that,our friend thought,the reporter knows,her contact said,his friend saw,,could say,something,to his donors.
13,no,no,4,-wh_no_gap,The novel revealed,that,our friend thought,the reporter knows,her contact said,his friend saw,the young politician,could say,something,to his donors.
13,yes,yes,4,+wh_gap,The novel revealed,who,our friend thought,the reporter knows,her contact said,his friend saw,,could say,something,to his donors.
13,yes,no,4,+wh_no_gap,The novel revealed,who,our friend thought,the reporter knows,her contact said,his friend saw,the young politician,could say,something,to his donors.
12,no,yes,0,-wh_gap,I realized,that,,,,,,should see,a painting,at the museum.
12,no,no,0,-wh_no_gap,I realized,that,,,,,the suffering artist,should see,a painting,at the museum.
12,yes,yes,0,+wh_gap,I realized,who,,,,,,should see,a painting,at the museum.
12,yes,no,0,+wh_no_gap,I realized,who,,,,,the suffering artist,should see,a painting,at the museum.
12,no,yes,1,-wh_gap,I realized,that,the painter believed,,,,,should see,a painting,at the museum.
12,no,no,1,-wh_no_gap,I realized,that,the painter believed,,,,the suffering artist,should see,a painting,at the museum.
12,yes,yes,1,+wh_gap,I realized,who,the painter believed,,,,,should see,a painting,at the museum.
12,yes,no,1,+wh_no_gap,I realized,who,the painter believed,,,,the suffering artist,should see,a painting,at the museum.
12,no,yes,2,-wh_gap,I realized,that,the painter believed,his rival suspected,,,,should see,a painting,at the museum.
12,no,no,2,-wh_no_gap,I realized,that,the painter believed,his rival suspected,,,the suffering artist,should see,a painting,at the museum.
12,yes,yes,2,+wh_gap,I realized,who,the painter believed,his rival suspected,,,,should see,a painting,at the museum.
12,yes,no,2,+wh_no_gap,I realized,who,the painter believed,his rival suspected,,,the suffering artist,should see,a painting,at the museum.
12,no,yes,3,-wh_gap,I realized,that,the painter believed,his rival suspected,the man said,,,should see,a painting,at the museum.
12,no,no,3,-wh_no_gap,I realized,that,the painter believed,his rival suspected,the man said,,the suffering artist,should see,a painting,at the museum.
12,yes,yes,3,+wh_gap,I realized,who,the painter believed,his rival suspected,the man said,,,should see,a painting,at the museum.
12,yes,no,3,+wh_no_gap,I realized,who,the painter believed,his rival suspected,the man said,,the suffering artist,should see,a painting,at the museum.
12,no,yes,4,-wh_gap,I realized,that,the painter believed,his rival suspected,the man said,his friend recalls,,should see,a painting,at the museum.
12,no,no,4,-wh_no_gap,I realized,that,the painter believed,his rival suspected,the man said,his friend recalls,the suffering artist,should see,a painting,at the museum.
12,yes,yes,4,+wh_gap,I realized,who,the painter believed,his rival suspected,the man said,his friend recalls,,should see,a painting,at the museum.
12,yes,no,4,+wh_no_gap,I realized,who,the painter believed,his rival suspected,the man said,his friend recalls,the suffering artist,should see,a painting,at the museum.
11,no,yes,0,-wh_gap,Her friend found out,that,,,,,,could tell,a story,to the guests.
11,no,no,0,-wh_no_gap,Her friend found out,that,,,,,the visitor,could tell,a story,to the guests.
11,yes,yes,0,+wh_gap,Her friend found out,who,,,,,,could tell,a story,to the guests.
11,yes,no,0,+wh_no_gap,Her friend found out,who,,,,,the visitor,could tell,a story,to the guests.
11,no,yes,1,-wh_gap,Her friend found out,that,my friend believed,,,,,could tell,a story,to the guests.
11,no,no,1,-wh_no_gap,Her friend found out,that,my friend believed,,,,the visitor,could tell,a story,to the guests.
11,yes,yes,1,+wh_gap,Her friend found out,who,my friend believed,,,,,could tell,a story,to the guests.
11,yes,no,1,+wh_no_gap,Her friend found out,who,my friend believed,,,,the visitor,could tell,a story,to the guests.
11,no,yes,2,-wh_gap,Her friend found out,that,my friend believed,the professor said,,,,could tell,a story,to the guests.
11,no,no,2,-wh_no_gap,Her friend found out,that,my friend believed,the professor said,,,the visitor,could tell,a story,to the guests.
11,yes,yes,2,+wh_gap,Her friend found out,who,my friend believed,the professor said,,,,could tell,a story,to the guests.
11,yes,no,2,+wh_no_gap,Her friend found out,who,my friend believed,the professor said,,,the visitor,could tell,a story,to the guests.
11,no,yes,3,-wh_gap,Her friend found out,that,my friend believed,the professor said,his colleague noticed,,,could tell,a story,to the guests.
11,no,no,3,-wh_no_gap,Her friend found out,that,my friend believed,the professor said,his colleague noticed,,the visitor,could tell,a story,to the guests.
11,yes,yes,3,+wh_gap,Her friend found out,who,my friend believed,the professor said,his colleague noticed,,,could tell,a story,to the guests.
11,yes,no,3,+wh_no_gap,Her friend found out,who,my friend believed,the professor said,his colleague noticed,,the visitor,could tell,a story,to the guests.
11,no,yes,4,-wh_gap,Her friend found out,that,my friend believed,the professor said,his colleague noticed,their students recalled,,could tell,a story,to the guests.
11,no,no,4,-wh_no_gap,Her friend found out,that,my friend believed,the professor said,his colleague noticed,their students recalled,the visitor,could tell,a story,to the guests.
11,yes,yes,4,+wh_gap,Her friend found out,who,my friend believed,the professor said,his colleague noticed,their students recalled,,could tell,a story,to the guests.
11,yes,no,4,+wh_no_gap,Her friend found out,who,my friend believed,the professor said,his colleague noticed,their students recalled,the visitor,could tell,a story,to the guests.
10,no,yes,0,-wh_gap,The newspaper reported,that,,,,,,might sell,a car,to his friend.
10,no,no,0,-wh_no_gap,The newspaper reported,that,,,,,the boss,might sell,a car,to his friend.
10,yes,yes,0,+wh_gap,The newspaper reported,who,,,,,,might sell,a car,to his friend.
10,yes,no,0,+wh_no_gap,The newspaper reported,who,,,,,the boss,might sell,a car,to his friend.
10,no,yes,1,-wh_gap,The newspaper reported,that,the investigator thought,,,,,might sell,a car,to his friend.
10,no,no,1,-wh_no_gap,The newspaper reported,that,the investigator thought,,,,the boss,might sell,a car,to his friend.
10,yes,yes,1,+wh_gap,The newspaper reported,who,the investigator thought,,,,,might sell,a car,to his friend.
10,yes,no,1,+wh_no_gap,The newspaper reported,who,the investigator thought,,,,the boss,might sell,a car,to his friend.
10,no,yes,2,-wh_gap,The newspaper reported,that,the investigator thought,the businessman believed,,,,might sell,a car,to his friend.
10,no,no,2,-wh_no_gap,The newspaper reported,that,the investigator thought,the businessman believed,,,the boss,might sell,a car,to his friend.
10,yes,yes,2,+wh_gap,The newspaper reported,who,the investigator thought,the businessman believed,,,,might sell,a car,to his friend.
10,yes,no,2,+wh_no_gap,The newspaper reported,who,the investigator thought,the businessman believed,,,the boss,might sell,a car,to his friend.
10,no,yes,3,-wh_gap,The newspaper reported,that,the investigator thought,the businessman believed,the banker said,,,might sell,a car,to his friend.
10,no,no,3,-wh_no_gap,The newspaper reported,that,the investigator thought,the businessman believed,the banker said,,the boss,might sell,a car,to his friend.
10,yes,yes,3,+wh_gap,The newspaper reported,who,the investigator thought,the businessman believed,the banker said,,,might sell,a car,to his friend.
10,yes,no,3,+wh_no_gap,The newspaper reported,who,the investigator thought,the businessman believed,the banker said,,the boss,might sell,a car,to his friend.
10,no,yes,4,-wh_gap,The newspaper reported,that,the investigator thought,the businessman believed,the banker said,his friend believes,,might sell,a car,to his friend.
10,no,no,4,-wh_no_gap,The newspaper reported,that,the investigator thought,the businessman believed,the banker said,his friend believes,the boss,might sell,a car,to his friend.
10,yes,yes,4,+wh_gap,The newspaper reported,who,the investigator thought,the businessman believed,the banker said,his friend believes,,might sell,a car,to his friend.
10,yes,no,4,+wh_no_gap,The newspaper reported,who,the investigator thought,the businessman believed,the banker said,his friend believes,the boss,might sell,a car,to his friend.
9,no,yes,0,-wh_gap,I know,that,,,,,,will promise,a raise,to the factory workers.
9,no,no,0,-wh_no_gap,I know,that,,,,,the business man,will promise,a raise,to the factory workers.
9,yes,yes,0,+wh_gap,I know,who,,,,,,will promise,a raise,to the factory workers.
9,yes,no,0,+wh_no_gap,I know,who,,,,,the business man,will promise,a raise,to the factory workers.
9,no,yes,1,-wh_gap,I know,that,the secretary said,,,,,will promise,a raise,to the factory workers.
9,no,no,1,-wh_no_gap,I know,that,the secretary said,,,,the business man,will promise,a raise,to the factory workers.
9,yes,yes,1,+wh_gap,I know,who,the secretary said,,,,,will promise,a raise,to the factory workers.
9,yes,no,1,+wh_no_gap,I know,who,the secretary said,,,,the business man,will promise,a raise,to the factory workers.
9,no,yes,2,-wh_gap,I know,that,the secretary said,the journalist remarked,,,,will promise,a raise,to the factory workers.
9,no,no,2,-wh_no_gap,I know,that,the secretary said,the journalist remarked,,,the business man,will promise,a raise,to the factory workers.
9,yes,yes,2,+wh_gap,I know,who,the secretary said,the journalist remarked,,,,will promise,a raise,to the factory workers.
9,yes,no,2,+wh_no_gap,I know,who,the secretary said,the journalist remarked,,,the business man,will promise,a raise,to the factory workers.
9,no,yes,3,-wh_gap,I know,that,the secretary said,the journalist remarked,the workers said,,,will promise,a raise,to the factory workers.
9,no,no,3,-wh_no_gap,I know,that,the secretary said,the journalist remarked,the workers said,,the business man,will promise,a raise,to the factory workers.
9,yes,yes,3,+wh_gap,I know,who,the secretary said,the journalist remarked,the workers said,,,will promise,a raise,to the factory workers.
9,yes,no,3,+wh_no_gap,I know,who,the secretary said,the journalist remarked,the workers said,,the business man,will promise,a raise,to the factory workers.
9,no,yes,4,-wh_gap,I know,that,the secretary said,the journalist remarked,the workers said,their representatives think,,will promise,a raise,to the factory workers.
9,no,no,4,-wh_no_gap,I know,that,the secretary said,the journalist remarked,the workers said,their representatives think,the business man,will promise,a raise,to the factory workers.
9,yes,yes,4,+wh_gap,I know,who,the secretary said,the journalist remarked,the workers said,their representatives think,,will promise,a raise,to the factory workers.
9,yes,no,4,+wh_no_gap,I know,who,the secretary said,the journalist remarked,the workers said,their representatives think,the business man,will promise,a raise,to the factory workers.
8,no,yes,0,-wh_gap,We all know,that,,,,,,might repay,his debt,to the criminal kingpin.
8,no,no,0,-wh_no_gap,We all know,that,,,,,the investor,might repay,his debt,to the criminal kingpin.
8,yes,yes,0,+wh_gap,We all know,who,,,,,,might repay,his debt,to the criminal kingpin.
8,yes,no,0,+wh_no_gap,We all know,who,,,,,the investor,might repay,his debt,to the criminal kingpin.
8,no,yes,1,-wh_gap,We all know,that,the accountant said,,,,,might repay,his debt,to the criminal kingpin.
8,no,no,1,-wh_no_gap,We all know,that,the accountant said,,,,the investor,might repay,his debt,to the criminal kingpin.
8,yes,yes,1,+wh_gap,We all know,who,the accountant said,,,,,might repay,his debt,to the criminal kingpin.
8,yes,no,1,+wh_no_gap,We all know,who,the accountant said,,,,the investor,might repay,his debt,to the criminal kingpin.
8,no,yes,2,-wh_gap,We all know,that,the accountant said,his colleague recalled,,,,might repay,his debt,to the criminal kingpin.
8,no,no,2,-wh_no_gap,We all know,that,the accountant said,his colleague recalled,,,the investor,might repay,his debt,to the criminal kingpin.
8,yes,yes,2,+wh_gap,We all know,who,the accountant said,his colleague recalled,,,,might repay,his debt,to the criminal kingpin.
8,yes,no,2,+wh_no_gap,We all know,who,the accountant said,his colleague recalled,,,the investor,might repay,his debt,to the criminal kingpin.
8,no,yes,3,-wh_gap,We all know,that,the accountant said,his colleague recalled,the partners knew,,,might repay,his debt,to the criminal kingpin.
8,no,no,3,-wh_no_gap,We all know,that,the accountant said,his colleague recalled,the partners knew,,the investor,might repay,his debt,to the criminal kingpin.
8,yes,yes,3,+wh_gap,We all know,who,the accountant said,his colleague recalled,the partners knew,,,might repay,his debt,to the criminal kingpin.
8,yes,no,3,+wh_no_gap,We all know,who,the accountant said,his colleague recalled,the partners knew,,the investor,might repay,his debt,to the criminal kingpin.
8,no,yes,4,-wh_gap,We all know,that,the accountant said,his colleague recalled,the partners knew,their accountant suspects,,might repay,his debt,to the criminal kingpin.
8,no,no,4,-wh_no_gap,We all know,that,the accountant said,his colleague recalled,the partners knew,their accountant suspects,the investor,might repay,his debt,to the criminal kingpin.
8,yes,yes,4,+wh_gap,We all know,who,the accountant said,his colleague recalled,the partners knew,their accountant suspects,,might repay,his debt,to the criminal kingpin.
8,yes,no,4,+wh_no_gap,We all know,who,the accountant said,his colleague recalled,the partners knew,their accountant suspects,the investor,might repay,his debt,to the criminal kingpin.
7,no,yes,0,-wh_gap,The commissioner discovered,that,,,,,,will lend,some money,to the man.
7,no,no,0,-wh_no_gap,The commissioner discovered,that,,,,,the police detective,will lend,some money,to the man.
7,yes,yes,0,+wh_gap,The commissioner discovered,who,,,,,,will lend,some money,to the man.
7,yes,no,0,+wh_no_gap,The commissioner discovered,who,,,,,the police detective,will lend,some money,to the man.
7,no,yes,1,-wh_gap,The commissioner discovered,that,the report stated,,,,,will lend,some money,to the man.
7,no,no,1,-wh_no_gap,The commissioner discovered,that,the report stated,,,,the police detective,will lend,some money,to the man.
7,yes,yes,1,+wh_gap,The commissioner discovered,who,the report stated,,,,,will lend,some money,to the man.
7,yes,no,1,+wh_no_gap,The commissioner discovered,who,the report stated,,,,the police detective,will lend,some money,to the man.
7,no,yes,2,-wh_gap,The commissioner discovered,that,the report stated,the television host thought,,,,will lend,some money,to the man.
7,no,no,2,-wh_no_gap,The commissioner discovered,that,the report stated,the television host thought,,,the police detective,will lend,some money,to the man.
7,yes,yes,2,+wh_gap,The commissioner discovered,who,the report stated,the television host thought,,,,will lend,some money,to the man.
7,yes,no,2,+wh_no_gap,The commissioner discovered,who,the report stated,the television host thought,,,the police detective,will lend,some money,to the man.
7,no,yes,3,-wh_gap,The commissioner discovered,that,the report stated,the television host thought,the man reported,,,will lend,some money,to the man.
7,no,no,3,-wh_no_gap,The commissioner discovered,that,the report stated,the television host thought,the man reported,,the police detective,will lend,some money,to the man.
7,yes,yes,3,+wh_gap,The commissioner discovered,who,the report stated,the television host thought,the man reported,,,will lend,some money,to the man.
7,yes,no,3,+wh_no_gap,The commissioner discovered,who,the report stated,the television host thought,the man reported,,the police detective,will lend,some money,to the man.
7,no,yes,4,-wh_gap,The commissioner discovered,that,the report stated,the television host thought,the man reported,the lawyer said,,will lend,some money,to the man.
7,no,no,4,-wh_no_gap,The commissioner discovered,that,the report stated,the television host thought,the man reported,the lawyer said,the police detective,will lend,some money,to the man.
7,yes,yes,4,+wh_gap,The commissioner discovered,who,the report stated,the television host thought,the man reported,the lawyer said,,will lend,some money,to the man.
7,yes,no,4,+wh_no_gap,The commissioner discovered,who,the report stated,the television host thought,the man reported,the lawyer said,the police detective,will lend,some money,to the man.
6,no,yes,0,-wh_gap,My friend knows,that,,,,,,should hand,an award,for her mother.
6,no,no,0,-wh_no_gap,My friend knows,that,,,,,the successful architect,should hand,an award,for her mother.
6,yes,yes,0,+wh_gap,My friend knows,who,,,,,,should hand,an award,for her mother.
6,yes,no,0,+wh_no_gap,My friend knows,who,,,,,the successful architect,should hand,an award,for her mother.
6,no,yes,1,-wh_gap,My friend knows,that,the judge thought,,,,,should hand,an award,for her mother.
6,no,no,1,-wh_no_gap,My friend knows,that,the judge thought,,,,the successful architect,should hand,an award,for her mother.
6,yes,yes,1,+wh_gap,My friend knows,who,the judge thought,,,,,should hand,an award,for her mother.
6,yes,no,1,+wh_no_gap,My friend knows,who,the judge thought,,,,the successful architect,should hand,an award,for her mother.
6,no,yes,2,-wh_gap,My friend knows,that,the judge thought,the cop said,,,,should hand,an award,for her mother.
6,no,no,2,-wh_no_gap,My friend knows,that,the judge thought,the cop said,,,the successful architect,should hand,an award,for her mother.
6,yes,yes,2,+wh_gap,My friend knows,who,the judge thought,the cop said,,,,should hand,an award,for her mother.
6,yes,no,2,+wh_no_gap,My friend knows,who,the judge thought,the cop said,,,the successful architect,should hand,an award,for her mother.
6,no,yes,3,-wh_gap,My friend knows,that,the judge thought,the cop said,the man testified,,,should hand,an award,for her mother.
6,no,no,3,-wh_no_gap,My friend knows,that,the judge thought,the cop said,the man testified,,the successful architect,should hand,an award,for her mother.
6,yes,yes,3,+wh_gap,My friend knows,who,the judge thought,the cop said,the man testified,,,should hand,an award,for her mother.
6,yes,no,3,+wh_no_gap,My friend knows,who,the judge thought,the cop said,the man testified,,the successful architect,should hand,an award,for her mother.
6,no,yes,4,-wh_gap,My friend knows,that,the judge thought,the cop said,the man testified,his friend reported,,should hand,an award,for her mother.
6,no,no,4,-wh_no_gap,My friend knows,that,the judge thought,the cop said,the man testified,his friend reported,the successful architect,should hand,an award,for her mother.
6,yes,yes,4,+wh_gap,My friend knows,who,the judge thought,the cop said,the man testified,his friend reported,,should hand,an award,for her mother.
6,yes,no,4,+wh_no_gap,My friend knows,who,the judge thought,the cop said,the man testified,his friend reported,the successful architect,should hand,an award,for her mother.
5,no,yes,0,-wh_gap,The neighbors found out,that,,,,,,did buy,a gift,for her parents.
5,no,no,0,-wh_no_gap,The neighbors found out,that,,,,,the young woman,did buy,a gift,for her parents.
5,yes,yes,0,+wh_gap,The neighbors found out,who,,,,,,did buy,a gift,for her parents.
5,yes,no,0,+wh_no_gap,The neighbors found out,who,,,,,the young woman,did buy,a gift,for her parents.
5,no,yes,1,-wh_gap,The neighbors found out,that,her mother heard,,,,,did buy,a gift,for her parents.
5,no,no,1,-wh_no_gap,The neighbors found out,that,her mother heard,,,,the young woman,did buy,a gift,for her parents.
5,yes,yes,1,+wh_gap,The neighbors found out,who,her mother heard,,,,,did buy,a gift,for her parents.
5,yes,no,1,+wh_no_gap,The neighbors found out,who,her mother heard,,,,the young woman,did buy,a gift,for her parents.
5,no,yes,2,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,,,,did buy,a gift,for her parents.
5,no,no,2,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,,,the young woman,did buy,a gift,for her parents.
5,yes,yes,2,+wh_gap,The neighbors found out,who,her mother heard,the newspaper reported,,,,did buy,a gift,for her parents.
5,yes,no,2,+wh_no_gap,The neighbors found out,who,her mother heard,the newspaper reported,,,the young woman,did buy,a gift,for her parents.
5,no,yes,3,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,,,did buy,a gift,for her parents.
5,no,no,3,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,,the young woman,did buy,a gift,for her parents.
5,yes,yes,3,+wh_gap,The neighbors found out,who,her mother heard,the newspaper reported,the mayor said,,,did buy,a gift,for her parents.
5,yes,no,3,+wh_no_gap,The neighbors found out,who,her mother heard,the newspaper reported,the mayor said,,the young woman,did buy,a gift,for her parents.
5,no,yes,4,-wh_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,his assistant saw,,did buy,a gift,for her parents.
5,no,no,4,-wh_no_gap,The neighbors found out,that,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,did buy,a gift,for her parents.
5,yes,yes,4,+wh_gap,The neighbors found out,who,her mother heard,the newspaper reported,the mayor said,his assistant saw,,did buy,a gift,for her parents.
5,yes,no,4,+wh_no_gap,The neighbors found out,who,her mother heard,the newspaper reported,the mayor said,his assistant saw,the young woman,did buy,a gift,for her parents.
4,no,yes,0,-wh_gap,We discovered,that,,,,,,did tell,a story,about the woman.
4,no,no,0,-wh_no_gap,We discovered,that,,,,,the funny actor,did tell,a story,about the woman.
4,yes,yes,0,+wh_gap,We discovered,who,,,,,,did tell,a story,about the woman.
4,yes,no,0,+wh_no_gap,We discovered,who,,,,,the funny actor,did tell,a story,about the woman.
4,no,yes,1,-wh_gap,We discovered,that,the delivery boy remarked,,,,,did tell,a story,about the woman.
4,no,no,1,-wh_no_gap,We discovered,that,the delivery boy remarked,,,,the funny actor,did tell,a story,about the woman.
4,yes,yes,1,+wh_gap,We discovered,who,the delivery boy remarked,,,,,did tell,a story,about the woman.
4,yes,no,1,+wh_no_gap,We discovered,who,the delivery boy remarked,,,,the funny actor,did tell,a story,about the woman.
4,no,yes,2,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,,,,did tell,a story,about the woman.
4,no,no,2,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,,,the funny actor,did tell,a story,about the woman.
4,yes,yes,2,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,,,,did tell,a story,about the woman.
4,yes,no,2,+wh_no_gap,We discovered,who,the delivery boy remarked,the worker said,,,the funny actor,did tell,a story,about the woman.
4,no,yes,3,-wh_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,,did tell,a story,about the woman.
4,no,no,3,-wh_no_gap,We discovered,that,the delivery boy remarked,the worker said,the gardener knew,,the funny actor,did tell,a story,about the woman.
4,yes,yes,3,+wh_gap,We discovered,who,the delivery boy remarked,the worker said,the gardener knew,,,did tell,a story,about the woman.
